Game,Step,Cell_0_0,Cell_0_1,Cell_0_2,Cell_0_3,Cell_1_0,Cell_1_1,Cell_1_2,Cell_1_3,Cell_2_0,Cell_2_1,Cell_2_2,Cell_2_3,Cell_3_0,Cell_3_1,Cell_3_2,Cell_3_3,Move,Agent
580,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,02,1
580,3,0,0,1,2,0,1,1,1,0,2,1,0,0,0,0,0,01,2
580,4,0,2,2,2,0,2,1,1,0,2,1,0,0,0,0,0,30,1
580,5,0,2,2,2,0,2,1,1,0,1,1,0,1,0,0,0,23,2
580,6,0,2,2,2,0,2,2,2,0,1,1,2,1,0,0,0,00,1
580,7,1,2,2,2,0,1,2,2,0,1,1,2,1,0,0,0,10,2
580,8,1,2,2,2,2,2,2,2,0,1,1,2,1,0,0,0,20,1
580,9,1,2,2,2,1,2,2,2,1,1,1,2,1,0,0,0,33,2
581,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
581,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
581,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,20,1
581,3,0,0,1,2,0,1,2,0,1,1,1,0,0,0,0,0,30,2
581,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,31,1
581,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,32,2
581,6,0,0,1,2,0,1,2,0,1,1,2,0,2,2,2,0,23,1
581,7,0,0,1,2,0,1,2,0,1,1,1,1,2,2,2,0,10,2
581,8,0,0,1,2,2,2,2,0,2,2,1,1,2,2,2,0,00,1
581,9,1,0,1,2,2,1,2,0,2,2,1,1,2,2,2,0,13,2
581,10,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,0,01,1
581,11,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,0,33,2
582,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
582,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
582,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,20,1
582,3,0,0,1,2,0,1,2,0,1,1,1,0,0,0,0,0,30,2
582,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,13,1
582,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,23,2
582,6,0,0,1,2,0,1,1,2,1,2,2,2,2,0,0,0,33,1
582,7,0,0,1,2,0,1,1,2,1,2,1,2,2,0,0,1,10,2
582,8,0,0,1,2,2,2,2,2,2,2,1,2,2,0,0,1,00,1
582,9,1,0,1,2,2,1,2,2,2,2,1,2,2,0,0,1,31,2
582,10,1,0,1,2,2,1,2,2,2,2,2,2,2,2,0,1,32,1
582,11,1,0,1,2,2,1,1,2,2,2,1,2,2,2,1,1,01,2
583,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
583,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
583,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,02,1
583,3,0,0,1,0,0,1,1,0,1,2,1,0,2,0,0,0,03,2
583,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,13,1
583,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,23,2
583,6,0,0,1,2,0,1,1,2,1,2,2,2,2,0,0,0,31,1
583,7,0,0,1,2,0,1,1,2,1,1,2,2,2,1,0,0,01,2
583,8,0,2,2,2,0,1,2,2,1,1,2,2,2,1,0,0,33,1
583,9,0,2,2,2,0,1,2,2,1,1,1,2,2,1,0,1,10,2
583,10,0,2,2,2,2,2,2,2,2,1,1,2,2,1,0,1,00,1
583,11,1,2,2,2,2,1,2,2,2,1,1,2,2,1,0,1,32,2
584,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
584,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
584,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
584,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
584,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
584,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,32,2
584,6,0,0,1,2,0,1,2,0,1,1,2,0,2,2,2,0,13,1
584,7,0,0,1,2,0,1,1,1,1,1,2,0,2,2,2,0,00,2
584,8,2,0,1,2,0,2,1,1,1,1,2,0,2,2,2,0,10,1
584,9,2,0,1,2,1,1,1,1,1,1,2,0,2,2,2,0,01,2
584,10,2,2,2,2,1,2,1,1,1,2,2,0,2,2,2,0,23,1
584,11,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,0,33,2
585,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
585,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
585,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
585,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
585,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,31,1
585,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,10,2
585,6,0,0,0,2,2,2,2,1,2,1,1,0,2,1,0,0,00,1
585,7,1,0,0,2,2,1,2,1,2,1,1,0,2,1,0,0,02,2
585,8,1,0,2,2,2,2,2,1,2,1,1,0,2,1,0,0,01,1
585,9,1,1,2,2,2,1,2,1,2,1,1,0,2,1,0,0,23,2
585,10,1,1,2,2,2,1,2,2,2,2,2,2,2,1,0,0,33,1
585,11,1,1,2,2,2,1,2,2,2,2,1,2,2,1,0,1,32,2
586,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
586,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
586,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,20,1
586,3,0,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,30,2
586,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,31,1
586,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,10,2
586,6,0,0,0,2,2,2,2,1,2,1,1,0,2,1,0,0,01,1
586,7,0,1,0,2,2,1,2,1,2,1,1,0,2,1,0,0,32,2
586,8,0,1,0,2,2,1,2,1,2,2,2,0,2,2,2,0,33,1
586,9,0,1,0,2,2,1,2,1,2,2,1,0,2,2,2,1,02,2
586,10,0,1,2,2,2,2,2,1,2,2,1,0,2,2,2,1,00,1
586,11,1,1,2,2,2,1,2,1,2,2,1,0,2,2,2,1,23,2
587,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
587,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
587,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,20,1
587,3,0,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,30,2
587,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
587,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,23,2
587,6,0,0,1,2,0,1,1,2,1,2,2,2,2,0,0,0,32,1
587,7,0,0,1,2,0,1,1,2,1,2,1,2,2,0,1,0,31,2
587,8,0,0,1,2,0,1,1,2,1,2,2,2,2,2,1,0,33,1
587,9,0,0,1,2,0,1,1,2,1,2,1,2,2,2,1,1,01,2
587,10,0,2,2,2,0,2,2,2,1,2,1,2,2,2,1,1,10,1
587,11,0,2,2,2,1,2,2,2,1,1,1,2,2,2,1,1,00,2
588,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
588,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
588,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,31,1
588,3,0,0,0,2,0,1,2,1,0,1,1,0,0,1,0,0,30,2
588,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,20,1
588,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,10,2
588,6,0,0,0,2,2,2,2,1,2,1,1,0,2,1,0,0,01,1
588,7,0,1,0,2,2,1,2,1,2,1,1,0,2,1,0,0,23,2
588,8,0,1,0,2,2,1,2,2,2,2,2,2,2,1,0,0,33,1
588,9,0,1,0,2,2,1,2,2,2,2,1,2,2,1,0,1,32,2
589,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
589,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
589,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,13,1
589,3,0,0,0,0,0,1,1,1,0,2,1,0,2,1,0,0,03,2
589,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,20,1
589,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,10,2
589,6,0,0,0,2,2,2,2,1,2,1,1,0,2,1,0,0,01,1
589,7,0,1,0,2,2,1,2,1,2,1,1,0,2,1,0,0,23,2
589,8,0,1,0,2,2,1,2,2,2,2,2,2,2,1,0,0,33,1
589,9,0,1,0,2,2,1,2,2,2,2,1,2,2,1,0,1,02,2
589,10,0,1,2,2,2,2,2,2,2,2,1,2,2,1,0,1,00,1
589,11,1,1,2,2,2,1,2,2,2,2,1,2,2,1,0,1,32,2
590,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
590,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
590,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,20,1
590,3,0,0,1,2,0,1,2,0,1,1,1,0,0,0,0,0,30,2
590,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,13,1
590,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,01,2
590,6,0,2,2,2,0,2,1,1,1,2,1,0,2,0,0,0,10,1
590,7,0,2,2,2,1,1,1,1,1,2,1,0,2,0,0,0,00,2
590,8,2,2,2,2,2,1,1,1,2,2,1,0,2,0,0,0,31,1
590,9,2,2,2,2,2,1,1,1,2,1,1,0,2,1,0,0,32,2
590,10,2,2,2,2,2,1,2,1,2,2,2,0,2,2,2,0,33,1
590,11,2,2,2,2,2,1,2,1,2,2,1,0,2,2,2,1,23,2
591,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
591,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
591,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,20,1
591,3,0,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,30,2
591,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,31,1
591,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,10,2
591,6,0,0,0,2,2,2,2,1,2,1,1,0,2,1,0,0,02,1
591,7,0,0,1,2,2,2,1,1,2,1,1,0,2,1,0,0,33,2
591,8,0,0,1,2,2,2,1,1,2,1,2,0,2,1,0,2,32,1
591,9,0,0,1,2,2,2,1,1,2,1,1,0,2,1,1,2,01,2
591,10,0,2,2,2,2,2,1,1,2,1,1,0,2,1,1,2,00,1
591,11,1,2,2,2,2,1,1,1,2,1,1,0,2,1,1,2,23,2
592,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
592,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
592,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,31,1
592,3,0,0,1,2,0,1,2,0,0,1,1,0,0,1,0,0,30,2
592,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
592,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,32,2
592,6,0,0,1,2,0,1,2,0,1,1,2,0,2,2,2,0,13,1
592,7,0,0,1,2,0,1,1,1,1,1,2,0,2,2,2,0,10,2
592,8,0,0,1,2,2,1,1,1,2,2,2,0,2,2,2,0,33,1
592,9,0,0,1,2,2,1,1,1,2,2,1,0,2,2,2,1,01,2
592,10,0,2,2,2,2,2,1,1,2,2,1,0,2,2,2,1,00,1
592,11,1,2,2,2,2,1,1,1,2,2,1,0,2,2,2,1,23,2
593,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
593,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
593,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,31,1
593,3,0,0,1,2,0,1,2,0,0,1,1,0,0,1,0,0,30,2
593,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
593,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,32,2
593,6,0,0,1,2,0,1,2,0,1,1,2,0,2,2,2,0,23,1
593,7,0,0,1,2,0,1,2,0,1,1,1,1,2,2,2,0,10,2
593,8,0,0,1,2,2,2,2,0,2,2,1,1,2,2,2,0,01,1
593,9,0,1,1,2,2,2,1,0,2,2,1,1,2,2,2,0,13,2
594,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
594,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
594,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,02,1
594,3,0,0,1,0,0,1,1,0,1,2,1,0,2,0,0,0,03,2
594,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,31,1
594,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,32,2
594,6,0,0,1,2,0,1,2,0,1,1,2,0,2,2,2,0,23,1
594,7,0,0,1,2,0,1,2,0,1,1,1,1,2,2,2,0,13,2
594,8,0,0,1,2,0,1,2,2,1,1,2,1,2,2,2,0,33,1
594,9,0,0,1,2,0,1,2,2,1,1,1,1,2,2,2,1,10,2
594,10,0,0,1,2,2,2,2,2,2,2,1,1,2,2,2,1,01,1
594,11,0,1,1,2,2,2,1,2,2,2,1,1,2,2,2,1,00,2
595,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
595,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
595,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,20,1
595,3,0,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,30,2
595,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
595,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,01,2
595,6,0,2,2,2,0,2,1,1,1,2,1,0,2,0,0,0,10,1
595,7,0,2,2,2,1,1,1,1,1,2,1,0,2,0,0,0,32,2
595,8,0,2,2,2,1,1,2,1,1,2,2,0,2,0,2,0,31,1
595,9,0,2,2,2,1,1,2,1,1,1,1,0,2,1,2,0,00,2
595,10,2,2,2,2,2,1,2,1,2,1,1,0,2,1,2,0,33,1
595,11,2,2,2,2,2,1,2,1,2,1,1,0,2,1,1,1,23,2
596,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
596,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
596,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,20,1
596,3,0,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,30,2
596,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
596,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,01,2
596,6,0,2,2,2,0,2,1,1,1,2,1,0,2,0,0,0,00,1
596,7,1,2,2,2,0,1,1,1,1,2,1,0,2,0,0,0,10,2
596,8,1,2,2,2,2,1,1,1,2,2,1,0,2,0,0,0,31,1
596,9,1,2,2,2,2,1,1,1,2,1,1,0,2,1,0,0,32,2
596,10,1,2,2,2,2,1,2,1,2,2,2,0,2,2,2,0,33,1
596,11,1,2,2,2,2,1,2,1,2,2,1,0,2,2,2,1,23,2
597,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
597,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
597,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,31,1
597,3,0,0,0,2,0,1,2,1,0,1,1,0,0,1,0,0,30,2
597,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,02,1
597,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,23,2
597,6,0,0,1,2,0,1,1,2,0,2,2,2,2,1,0,0,33,1
597,7,0,0,1,2,0,1,1,2,0,2,1,2,2,1,0,1,10,2
597,8,0,0,1,2,2,2,2,2,0,2,1,2,2,1,0,1,01,1
597,9,0,1,1,2,2,1,2,2,0,1,1,2,2,1,0,1,00,2
598,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
598,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
598,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
598,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
598,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,13,1
598,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,23,2
598,6,0,0,1,2,0,1,1,2,0,2,2,2,2,1,0,0,33,1
598,7,0,0,1,2,0,1,1,2,0,2,1,2,2,1,0,1,01,2
598,8,0,2,2,2,0,2,2,2,0,2,1,2,2,1,0,1,20,1
598,9,0,2,2,2,0,2,2,2,1,1,1,2,2,1,0,1,10,2
598,10,0,2,2,2,2,2,2,2,2,1,1,2,2,1,0,1,00,1
598,11,1,2,2,2,2,1,2,2,2,1,1,2,2,1,0,1,32,2
599,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
599,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
599,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,20,1
599,3,0,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,30,2
599,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,31,1
599,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,32,2
599,6,0,0,0,2,0,1,2,1,1,1,2,0,2,2,2,0,23,1
599,7,0,0,0,2,0,1,2,1,1,1,1,1,2,2,2,0,10,2
599,8,0,0,0,2,2,2,2,1,2,2,1,1,2,2,2,0,00,1
599,9,1,0,0,2,2,1,2,1,2,2,1,1,2,2,2,0,01,2
599,10,1,2,0,2,2,2,2,1,2,2,1,1,2,2,2,0,02,1
599,11,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,0,33,2
600,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
600,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
600,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,20,1
600,3,0,0,1,2,0,1,2,0,1,1,1,0,0,0,0,0,30,2
600,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,31,1
600,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,32,2
600,6,0,0,1,2,0,1,2,0,1,1,2,0,2,2,2,0,13,1
600,7,0,0,1,2,0,1,1,1,1,1,2,0,2,2,2,0,00,2
600,8,2,0,1,2,0,2,1,1,1,1,2,0,2,2,2,0,10,1
600,9,2,0,1,2,1,1,1,1,1,1,2,0,2,2,2,0,23,2
600,10,2,0,1,2,1,1,1,2,1,1,2,2,2,2,2,0,33,1
600,11,2,0,1,2,1,1,1,2,1,1,1,2,2,2,2,1,01,2
601,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
601,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
601,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,31,1
601,3,0,0,1,2,0,1,2,0,0,1,1,0,0,1,0,0,30,2
601,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
601,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,32,2
601,6,0,0,1,2,0,1,2,0,1,1,2,0,2,2,2,0,33,1
601,7,0,0,1,2,0,1,2,0,1,1,1,0,2,2,2,1,13,2
601,8,0,0,1,2,0,1,2,2,1,1,2,0,2,2,2,1,23,1
601,9,0,0,1,2,0,1,2,2,1,1,1,1,2,2,2,1,01,2
601,10,0,2,2,2,0,2,2,2,1,2,1,1,2,2,2,1,00,1
601,11,1,2,2,2,0,1,2,2,1,2,1,1,2,2,2,1,10,2
602,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
602,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
602,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,20,1
602,3,0,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,30,2
602,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,31,1
602,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,32,2
602,6,0,0,0,2,0,1,2,1,1,1,2,0,2,2,2,0,23,1
602,7,0,0,0,2,0,1,2,1,1,1,1,1,2,2,2,0,01,2
602,8,0,2,0,2,0,2,2,1,1,2,1,1,2,2,2,0,00,1
602,9,1,2,0,2,0,1,2,1,1,2,1,1,2,2,2,0,10,2
602,10,1,2,0,2,2,2,2,1,2,2,1,1,2,2,2,0,02,1
602,11,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,0,33,2
603,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
603,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
603,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,13,1
603,3,0,0,0,0,0,1,1,1,0,2,1,0,2,1,0,0,03,2
603,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,20,1
603,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,32,2
603,6,0,0,0,2,0,1,2,1,1,1,2,0,2,2,2,0,23,1
603,7,0,0,0,2,0,1,2,1,1,1,1,1,2,2,2,0,01,2
603,8,0,2,0,2,0,2,2,1,1,2,1,1,2,2,2,0,10,1
603,9,0,2,0,2,1,1,1,1,1,2,1,1,2,2,2,0,00,2
604,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
604,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
604,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,02,1
604,3,0,0,1,0,0,1,1,0,1,2,1,0,2,0,0,0,03,2
604,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,31,1
604,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,10,2
604,6,0,0,1,2,2,2,2,0,2,1,1,0,2,1,0,0,01,1
604,7,0,1,1,2,2,1,2,0,2,1,1,0,2,1,0,0,23,2
604,8,0,1,1,2,2,1,2,0,2,2,2,2,2,1,0,0,32,1
604,9,0,1,1,2,2,1,1,0,2,2,1,2,2,1,1,0,33,2
605,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
605,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
605,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
605,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
605,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
605,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,01,2
605,6,0,2,2,2,0,2,1,1,1,2,1,0,2,0,0,0,00,1
605,7,1,2,2,2,0,1,1,1,1,2,1,0,2,0,0,0,32,2
605,8,1,2,2,2,0,1,2,1,1,2,2,0,2,0,2,0,31,1
605,9,1,2,2,2,0,1,2,1,1,1,1,0,2,1,2,0,10,2
605,10,1,2,2,2,2,2,2,1,2,2,1,0,2,1,2,0,33,1
605,11,1,2,2,2,2,2,2,1,2,2,1,0,2,1,1,1,23,2
606,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
606,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
606,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,31,1
606,3,0,0,1,2,0,1,2,0,0,1,1,0,0,1,0,0,30,2
606,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,13,1
606,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,23,2
606,6,0,0,1,2,0,1,1,2,0,2,2,2,2,1,0,0,33,1
606,7,0,0,1,2,0,1,1,2,0,2,1,2,2,1,0,1,32,2
606,8,0,0,1,2,0,1,1,2,0,2,1,2,2,2,2,1,20,1
606,9,0,0,1,2,0,1,1,2,1,1,1,2,2,2,2,1,01,2
606,10,0,2,2,2,0,2,2,2,1,2,1,2,2,2,2,1,00,1
606,11,1,2,2,2,0,1,2,2,1,2,1,2,2,2,2,1,10,2
607,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
607,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
607,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
607,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
607,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,13,1
607,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,01,2
607,6,0,2,2,2,0,2,1,1,0,2,1,0,2,1,0,0,20,1
607,7,0,2,2,2,0,2,1,1,1,1,1,0,2,1,0,0,10,2
607,8,0,2,2,2,2,2,1,1,2,1,1,0,2,1,0,0,00,1
607,9,1,2,2,2,2,1,1,1,2,1,1,0,2,1,0,0,23,2
607,10,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0,0,33,1
607,11,1,2,2,2,2,1,2,2,2,2,1,2,2,1,0,1,32,2
608,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
608,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
608,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,20,1
608,3,0,0,1,2,0,1,2,0,1,1,1,0,0,0,0,0,30,2
608,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,13,1
608,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,23,2
608,6,0,0,1,2,0,1,1,2,1,2,2,2,2,0,0,0,32,1
608,7,0,0,1,2,0,1,1,2,1,2,1,2,2,0,1,0,01,2
608,8,0,2,2,2,0,2,2,2,1,2,1,2,2,0,1,0,00,1
608,9,1,2,2,2,0,1,2,2,1,2,1,2,2,0,1,0,10,2
609,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
609,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
609,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,02,1
609,3,0,0,1,0,0,1,1,0,1,2,1,0,2,0,0,0,03,2
609,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,13,1
609,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,23,2
609,6,0,0,1,2,0,1,1,2,1,2,2,2,2,0,0,0,31,1
609,7,0,0,1,2,0,1,1,2,1,1,2,2,2,1,0,0,01,2
609,8,0,2,2,2,0,1,2,2,1,1,2,2,2,1,0,0,33,1
609,9,0,2,2,2,0,1,2,2,1,1,1,2,2,1,0,1,32,2
610,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
610,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
610,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,13,1
610,3,0,0,0,0,0,1,1,1,0,2,1,0,2,1,0,0,03,2
